4492850957851933337|https://www.thestar.com/news/immigration/2017/06/16/software-startup-abandons-trumps-us-for-welcoming-toronto.html|
4493006734763490094|http://www.sacbee.com/news/nation-world/article156586199.html|
4492961744943333476|http://www.sun-sentinel.com/business/ct-amazon-buying-whole-foods-20170616-story.html|
4493006830489027797|http://www.cbc.ca/news/politics/immigration-commitee-ghost-consultants-1.4165216?cmp=rss|
4493337381810908471|https://sportsday.dallasnews.com/other-sports/wnba/2017/06/17/scouting-wings-mystics-dallas-will-need-strong-shooting-night-starting-guards-top-washington|
4493423898839231704|http://www.denverpost.com/2017/06/17/oregon-state-beat-cal-state-fullerton-college-world-series/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+dp-sports+%28Denver+Post%3A+Sports%29|
4493423573472262920|https://www.washingtonpost.com/news/powerpost/paloma/the-health-202/2017/06/16/the-health-202-senate-is-straining-to-pass-obamacare-overhaul-in-next-14-days/5942a59de9b69b2fb981dd2c/|
4493011793923444380|http://www.stltoday.com/news/national/girlfriend-whose-texts-urged-suicide-guilty-of-manslaughter/article_4c84677e-31b5-5673-a0f6-c31d53b1e3e7.html|
4493431203456840292|http://theworldgame.sbs.com.au/article/2017/06/18/klaassen-expecting-premier-league-goals-after-everton-move|
4493376128194594711|https://article.wn.com/view/2017/06/17/Mendoza_leads_Lynchburg_to_51_win_over_Frederick_h/|
4493018772572992180|http://video.tampabay.com/Officer-acquitted-in-shooting-death-of-Philando-Castile-32566353|
4493234293047848245|http://www.cleveland.com/pluto/index.ssf/2017/06/cleveland_indians_have_terry_t_102.html|
4493011793925232244|http://www.stltoday.com/news/world/palestinian-attackers-killed-after-stabbing-israeli-officer/article_3d690f93-4a1a-572f-9917-fb9c462db9f9.html|
4493423574770305320|https://www.washingtonpost.com/opinions/global-opinions/north-koreas-outrageous-mistreatment-of-a-us-student-must-not-go-unpunished/2017/06/13/509b5aee-5064-11e7-b064-828ba60fbb98_story.html|
4493428938074246243|http://www.latimes.com/sports/more/la-sp-us-open-notes-20170617-story.html|
4492935111986931172|http://www.washingtontimes.com/news/2017/jun/16/iowa-judge-says-ousted-mayor-must-be-returned-to-o/?utm_source=RSS_Feed&utm_medium=RSS|
4492846865594609822|http://www.dailymail.co.uk/sport/football/article-4610400/Alex-Ferguson-gives-Man-United-players-one-team-talk.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490|
4493342980205577649|http://www.independent.co.uk/news/uk/home-news/grenfell-tower-fire-missing-victims-58-presumed-dead-latest-updates-names-stories-a7795391.html|
4493012615366302065|http://abcnews.go.com/US/wireStory/wife-lover-arrested-famous-hairdressers-slaying-la-48092319|
4492924517172849695|http://nytlive.nytimes.com/womenintheworld/2017/06/16/bachelor-in-paradise-contestants-involved-in-alleged-sexual-misconduct-on-set-offer-differing-accounts/|
4493273481883355175|http://www.independent.ie/world-news/and-finally/hector-bellerin-pledges-50-to-grenfell-tower-victims-for-every-minute-he-plays-at-european-under21-championship-35836929.html|
4493016951451134339|http://www.abc.net.au/news/2017-06-17/luring-brisbane-office-tenants-with-sweetener-deals/8625258|
4492929906798049010|http://www.nj.com/essex/index.ssf/2017/06/duo_charged_after_detectives_find_169_heroin_packe.html|
4492935111991654339|http://www.washingtontimes.com/news/2017/jun/16/connecticut-magnet-school-strikes-agreement-with-c/?utm_source=RSS_Feed&utm_medium=RSS|
4493006830494407528|http://www.cbc.ca/news/business/osc-garth-drabinsky-1.4164772?cmp=rss|
4492810011307480391|https://www.timeslive.co.za/tshisa-live/tshisa-live/2017-06-09-gospel-star-recovering-after-comrades-health-scare/|
4493215189063129215|http://www.cbc.ca/news/world/us-navy-destroyer-fitzgerald-collision-merchant-ship-1.4165714?cmp=rss|
4493020608414016826|http://sports.usatoday.com/2017/06/16/oral-roberts-womens-basketball-player-found-dead-in-dorm/|
4492860140914580485|https://article.wn.com/view/2017/06/16/WMD_s_snipers_and_grenade_launchers_began_firing_at_the_Alab/|
4493014944130538069|http://www.dailymail.co.uk/tvshowbiz/article-4612276/Drew-Barrymore-spotted-getting-cosy-David-Hutchison.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490|
4493377658347109217|http://photos.nj.com/njcom_photos/2017/06/mets_vs_nationals_-_june_17_2017.html|
4493011793935871855|http://www.stltoday.com/sports/college/university-of-new-mexico-s-new-basketball-arena-name-decided/article_111126ce-93a6-560a-8cf4-cb37b411613e.html|
4492948947982656104|http://www.9news.com.au/national/2017/06/12/00/04/bhp-chairman-honoured-for-leadership|
4492893935694506242|https://www.thestar.com/news/world/2017/06/16/bill-cosby-jury-goes-back-to-work-on-verdict-after-nearly-40-hours-of-deliberations.html|
4493421228838034956|http://www.npr.org/2017/06/17/533368553/after-pulse-nightclub-shooting-one-survivor-is-always-in-pain?utm_medium=RSS&utm_campaign=allthingsconsidered|
4492810011303250464|https://www.timeslive.co.za/politics/2017-06-04-guptas-fly-out-of-south-africa/|
4493336668179226545|http://www.washingtontimes.com/news/2017/jun/17/ships-ahoy-majestic-sailing-vessels-to-converge-on/?utm_source=RSS_Feed&utm_medium=RSS|
4493222310930196409|http://www.dailymail.co.uk/sport/football/article-4613298/Eric-Cantona-blasts-Antonio-Conte-text-Diego-Costa.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490|
4493006672067470241|http://www.reuters.com/article/us-britain-eu-negotiations-idUSKBN1972OK?feedType=RSS&feedName=worldNews&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Reuters%2FworldNews+%28Reuters+World+News%29|
4493004944256873182|http://www.azcentral.com/picture-gallery/news/local/phoenix/2017/06/16/arizona-department-of-child-safety-protest/102927602/?from=global&sessionKey=&autologin=|
4493008298863302860|http://money.cnn.com/2017/06/16/technology/business/girl-scouts-cybersecurity-badges/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fmoney_latest+%28CNNMoney%3A+Latest+News%29|
4493008104016535955|http://www.sbs.com.au/news/article/2017/06/17/panel-maker-london-tower-gave-warning|
4493007380011559058|http://www.abc.net.au/news/2017-06-17/defence-funding-planning-agreement-assessed-parliament-inquiry/8626570|
4492845746643185273|https://article.wn.com/view/2017/06/16/Seahawks_end_offseason_practices_What_did_they_accomplish/|
4493426324596672508|http://www.dailymail.co.uk/news/article-4614334/Netflix-forced-make-Australian-shows.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490|
4492936524144183144|https://blogs.wsj.com/moneybeat/2017/06/16/wsj-citys-afternoon-briefing-amazon-makes-13-7-billion-bid-for-whole-foods-eu-readies-for-hard-brexit-talks/?mod=WSJBlog|
4493343467356053071|https://article.wn.com/view/2017/06/17/Malaysia_says_unaware_of_Myanmars_plans_to_lift_worker_ban/|
4493424810120877126|http://www.independent.ie/world-news/europe/britain/queen-vs-may-a-lesson-in-how-to-carry-on-35837718.html|
4493423898836382368|http://www.denverpost.com/2017/06/17/grand-junction-pastor-missing/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+dp-news-local+%28Denver+Post%3A+News%3A+Local%3A+All+Local+News%29|
4493377658348568375|http://photos.nj.com/njcom_photos/2017/06/mets_vs_nationals_-_june_17_2017_6.html|
4493011793923197629|http://www.stltoday.com/news/world/anger-erupts-in-london-over-tower-s-feared-renovation-flaws/article_871715cf-2a81-51cf-8814-39eda694e7d4.html|
4492932903500862609|https://www.thestar.com/sports/soccer/2017/06/16/brampton-soccer-star-cyle-larin-apologizes-after-drunk-driving-arrest.html|
4493423573607915636|https://www.washingtonpost.com/goingoutguide/music/sheryl-crow-coming-to-wolf-trap-returns-to-pop-rock-sans-frivolity-on-be-myself/2017/06/14/3b1c9956-4c88-11e7-bc1b-fddbd8359dee_story.html|
4493018982960871314|http://www.cbsnews.com/news/christian-clark-chicago-boy-super-hero-make-a-wish-chicago/|
4492952916060341000|http://www.cbc.ca/sports/naig/north-american-indigenous-games-medal-unveiling-1.4163941?cmp=rss|
4493424810121134015|http://www.independent.ie/world-news/europe/britain/tale-of-two-cities-living-side-by-side-35837716.html|
4493014944111400408|http://www.dailymail.co.uk/sport/cricket/article-4612260/Gary-Ballance-wear-glasses-combat-colour-blindness.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490|
